categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long
Spettacoli,08-03-22,2022-03-08,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Storia di un'amicizia,https://www.teatro.it/spettacoli/milano/carcano/2021-2022/storia-di-unamicizia,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297
Spettacoli,08-03-22,2022-03-08,"v. Mons. Pogliani 7/a,ang. via Grandi,20090, Cesano Boscone, MI,Italia",Cristallo,Finché social non ci separi,https://www.teatro.it/spettacoli/cesano-boscone/cristallo/2021-2022/finche-social-non-ci-separi,Teatro e spettacolo,"20090, Italy",45.407,9.1083
Concerti,08-03-22,2022-03-08,"Via Gaudenzio Fantoli, Milano, MI",FABRIQUE,Alvaro Soler in concerto a Milano: orari e biglietti,https://www.milanotoday.it/eventi/concerto-alvaro-soler-fabrique-biglietti.html,Musica e vita notturna,"Via Gaudenzio Fantoli, Parco Monluè - Ponte Lambro, Municipio 4, Milano, Lombardia, 20059, Italia",45.4538023,9.255075
Concerti,08-03-22,2022-03-08,"Viale dell'Innovazione, 79, Milano, MI",Teatro degli Arcimboldi,Fiorella Mannoia in concerto agli Arcimboldi. Orari e biglietti,https://www.milanotoday.it/eventi/concerto-fiorella-mannoia-arcimboldi.html,Musica e vita notturna,"Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20126, Italia",45.5163468,9.2131669
Spettacoli,08-03-22,2022-03-08,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,Fiorella Mannoia - La versione di Fiorella,https://www.teatro.it/spettacoli/milano/degli-arcimboldi/2021-2022/padroni-di-niente-tour-fiorella-mannoia,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
Teatri,08-03-22,2022-03-08,"Viale Monza, 140, Milano, MI",Zelig Cabaret,8 marzo speciale da Zelig con uno spettacolo tutto al femminile,https://www.milanotoday.it/eventi/spettacolo-zelig-festa-donna.html,Teatro e spettacolo,"140, Viale Monza, Municipio 2, Milano, Lombardia, 20127, Italia",45.5040458,9.2223168
Concerti,09-03-22,2022-03-09,"Viale Toscana, 31, Milano, MI",Santeria Toscana 31,I Mother Mother in concerto a Milano: orari e biglietti,https://www.milanotoday.it/eventi/concerto-mother-mother-biglietti.html,Musica e vita notturna,"31, Viale Toscana, Morivione, Municipio 5, Milano, Lombardia, 20136, Italia",45.4457106,9.1886185
,06-04-22,2022-03-09,"Via Maloia, 1, Milano, MI",spazioSERRA,A submerged subversion,https://www.milanotoday.it/eventi/submerged-subversion-thomas-soardi.html,Non classificato,"Via Maloia, Farini, Municipio 9, Milano, Lombardia, 20158, Italia",45.4946286,9.1768212
Mostre,03-04-22,2022-03-09,"Piazza del Duomo, Milano, MI",Palazzo Reale,"Ritratte, la mostra sulle direttrici di musei, gratis a Palazzo Reale",https://www.milanotoday.it/eventi/ritratte-mostra-gratis-palazzo-reale.html,Arte e cultura,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398
Incontri,30-06-22,2022-03-09,"Via del Santuario 4/a, Milano, MI",Pioltello,Ricerca di un volontario/a animatore per minori,https://www.milanotoday.it/eventi/ricerca-volontario-animatore.html,Formazione e networking,"Via del Santuario, Pioltello, Milano, Lombardia, 20048, Italia",45.4881872,9.3288592
,09-03-22,2022-03-09,"Via Festa del Perdono, 7, Milano, MI",UNIVERSITA' STATALE MILANO,"A due anni dalla zona rossa. Che cosa è cambiato, come siamo cambiati?",https://www.milanotoday.it/eventi/cambiamenti-zona-rossa.html,Non classificato,"Biblioteca di Filosofia, 7, Via Festa del Perdono, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20122, Italia",45.459324,9.1944629
,15-05-22,2022-03-09,"Via Privata Passo Pordoi, 7/3, Milano, MI",Hub/Art,remember tomorrow,https://www.milanotoday.it/eventi/remember-tomorrow-alex-frost-fabrizio-narcisi-giotto-riva-federica-poletti-agata-treccani-paolo-treni.html,Non classificato,"Via Passo Pordoi, Scalo Romana, Municipio 5, Milano, Lombardia, 20139, Italia",45.4364043,9.2092881
,09-04-22,2022-03-09,"Via San Fermo, 19, Milano, MI",Spazio HUS,Shin-on: in mostra a Milano l'arte di Shuhei Matsuyama,https://www.milanotoday.it/eventi/shin-on-in-mostra-a-milano-l-arte-di-shuhei-matsuyama-shuhei-matsuyama-8790828.html,Non classificato,"Via San Fermo, Baggio, Municipio 7, Villaggio Cavour, Settimo Milanese, Milano, Lombardia, 20019, Italia",45.4630575,9.0747604
Teatri,27-03-22,2022-03-10,"Piazza Piemonte, Milano, MI",Teatro Nazionale,"""Aggiungi un posto a tavola"" al Teatro Nazionale dal 10 al 27 marzo 2022",https://www.milanotoday.it/eventi/aggiungi-posto-tavola-nazionale-marzo-2022.html,Teatro e spettacolo,"Piazza Piemonte, Washington, Municipio 7, Milano, Lombardia, 20149, Italia",45.466001,9.1548403
Teatri,12-03-22,2022-03-11,"Via Giorgio Vasari, 15, Milano, MI",Teatro Franco Parenti,"Al Franco Parenti ""CenerentoQUA CenerentolaLA"", spettacolo per bambini",https://www.milanotoday.it/eventi/spettacolo-cenerentola-bambini-franco-parenti.html,Teatro e spettacolo,"Via Giorgio Vasari, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542475,9.2073471
Spettacoli,11-03-22,2022-03-11,"p.zza IV Novembre 3,20025, Legnano, MI,Italia",Talisio Tirinnanzi,Finché social non ci separi,https://www.teatro.it/spettacoli/legnano/talisio-tirinnanzi/2021-2022/finche-social-non-ci-separi,Teatro e spettacolo,"Scuola Secondaria di Primo Grado Giovanni Ungaretti, 3, Piazza Quattro Novembre, San Giorgio su Legnano, Milano, Lombardia, 20034, Italia",45.5765251,8.9157963
Spettacoli,11-03-22,2022-03-11,"v. Matteotti 30,20064, Gorgonzola, MI,Italia",Sala Argentia,Non è vero ma ci credo,https://www.teatro.it/spettacoli/gorgonzola/sala-argentia/2021-2022/non-e-vero-ma-ci-credo,Teatro e spettacolo,"Sala Argentia, 30, Via Giacomo Matteotti, Gorgonzola, Milano, Lombardia, 20064, Italia",45.5327792,9.4032916
Incontri,27-03-22,2022-03-11,"Via Erba, 2, Milano, MI",Garden Steflor,Una speciale mostra delle piante celebra l'arrivo della primavera,https://www.milanotoday.it/eventi/mostra-piante-garden-steflor.html,Formazione e networking,"2, Via Erba, Cusano, Cusano Milanino, Zona Omogenea Milano Nord, Milano, Lombardia, 20095, Italia",45.5520532,9.1840748
Convegno/conferenza,11-03-22,2022-03-11,"Corso Magenta, 61, Milano, MI",Il Palazzo delle Stelline,"Archivi di pubblica fruizione. Innovazione, prossimità e comunità",,Formazione e networking,"61, Corso Magenta, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4656392,9.1722471
Concerti,12-03-22,2022-03-11,"Via Pietrasanta, 16, Milano, MI",Magazzini Generali,Bob Sinclar Milano,https://www.milanotoday.it/eventi/bob-sinclar-milano-bob-sinclar.html,Musica e vita notturna,"16, Via Pietrasanta, Ex Om - Morivione, Municipio 5, Milano, Lombardia, 20141, Italia",45.4440954,9.1951652
,08-01-23,2022-03-12,"Via Vittorio Veneto, 52, Milano, MI",,L'estate più bella è a Leolandia,https://www.milanotoday.it/eventi/offerte-biglietti-leolandia.html,Non classificato,"52, Via Vittorio Veneto, Cascina Camera, Vignate, Milano, Lombardia, 20052, Italia",45.4952331,9.3779726
Disco&Feste,12-03-22,2022-03-12,"Viale Toscana, 31, Milano, MI",Santeria Toscana 31,La festa di Le Cannibale per ballare tutta la notte,https://www.milanotoday.it/eventi/festa-le-cannibale-musica-santeria-toscana.html,Musica e vita notturna,"31, Viale Toscana, Morivione, Municipio 5, Milano, Lombardia, 20136, Italia",45.4457106,9.1886185
,12-03-22,2022-03-12,"Via Giovanni Cagliero, 26, Milano, MI",TEATRO BLU,"Zéna Singers, il concerto-spettacolo a Milano",https://www.milanotoday.it/eventi/zena-singers-milano.html,Non classificato,"26, Via Giovanni Cagliero, Maciachini - Maggiolina, Municipio 2, Milano, Lombardia, 20125, Italia",45.4970651,9.2003107
,08-01-23,2022-03-12,"Via Vittorio Veneto, 52, Milano, MI",,L'estate più bella è a Leolandia,https://www.milanotoday.it/eventi/offerte-biglietti-leolandia.html,Non classificato,"52, Via Vittorio Veneto, Cascina Camera, Vignate, Milano, Lombardia, 20052, Italia",45.4952331,9.3779726
Incontri,12-03-22,2022-03-12,"Viale Angelo Filippetti, Milano, MI",Porta Romana,Alla scoperta delle vie segrete della città,https://www.milanotoday.it/eventi/visita-porta-romana.html,Formazione e networking,"Viale Angelo Filippetti, Porta Romana, Municipio 5, Milano, Lombardia, 20122, Italia",45.4521216,9.2017469
Spettacoli,13-03-22,2022-03-13,"via Fezzan,11,20146, Milano, MI,Italia",Ecoteatro,Il vizietto,https://www.teatro.it/spettacoli/milano/ecoteatro/2021-2022/il-vizietto,Teatro e spettacolo,"EcoTeatro, 11, Via Fezzan, Bande Nere, Municipio 6, Milano, Lombardia, 20146, Italia",45.4592109,9.1459527
Spettacoli,13-03-22,2022-03-13,"Corso Venezia 2/A,20121, Milano, MI,Italia",San Babila,Riccardo Rossi - W le donne!,https://www.teatro.it/spettacoli/milano/san-babila/2021-2022/riccardo-rossi-w-le-donne,Teatro e spettacolo,"2a, Corso Venezia, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4670204,9.1981104
Spettacoli,13-03-22,2022-03-13,"Via Larga 14,20122, Milano, MI,Italia",Lirico Giorgio Gaber,Manola,https://www.teatro.it/spettacoli/milano/lirico-giorgio-gaber/2021-2022/manola,Teatro e spettacolo,"Teatro Lirico Giorgio Gaber, 14, Via Larga, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20122, Italia",45.4615135,9.1918702
Concerti,13-03-22,2022-03-13,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale di Milano,I Casino Royale in concerto da Fog Triennale,https://www.milanotoday.it/eventi/concerto-casino-royale-fog-triennale.html,Musica e vita notturna,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894
Spettacoli,13-03-22,2022-03-13,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Oblivion Rhapsody,https://www.teatro.it/spettacoli/milano/carcano/2021-2022/oblivion-rhapsody,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297
Spettacoli,13-03-22,2022-03-13,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,"Dolore sotto chiave / Sik-Sik, l'artefice magico",https://www.teatro.it/spettacoli/milano/franco-parenti-sala-grande/2021-2022/dolore-sotto-chiave-sik-sik-lartefice-magico,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109
Spettacoli,13-03-22,2022-03-13,"Piazza S. Magno,20025, Legnano, MI,Italia",Galleria,Comincium,https://www.teatro.it/spettacoli/legnano/galleria/2021-2022/comincium-ale-franz,Teatro e spettacolo,"Piazza San Magno, San Magno, Oltresempione, Legnano, Milano, Lombardia, 20025, Italia",45.5945288,8.9180098
Spettacoli,13-03-22,2022-03-13,"Corso Buenos Aires,33,20124, Milano, MI,Italia",Teatro Elfo Puccini - sala Fassbinder,Pescheria Giacalone e figli,https://www.teatro.it/spettacoli/milano/teatro-elfo-puccini-sala-fassbinder/2021-2022/pescheria-giacalone-e-figli,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387
Spettacoli,13-03-22,2022-03-13,"Largo Antonio Greppi,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Strehler,Il berretto a sonagli,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-strehler/2021-2022/il-berretto-a-sonagli,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.471727,9.1826196
Incontri,13-03-22,2022-03-13,"Largo Greppi, 1, Milano, MI",Piccolo Teatro Strehler,La passeggiata a Milano che racconta la sostenibilità,https://www.milanotoday.it/eventi/passeggiata-biblioteca-alberi.html,Formazione e networking,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.471727,9.1826196
Spettacoli,14-03-22,2022-03-14,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Albert Einstein - Il padre della relatività,https://www.teatro.it/spettacoli/milano/carcano/2021-2022/albert-einstein-il-padre-della-relativita,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297
Spettacoli,14-03-22,2022-03-14,"Via Larga 14,20122, Milano, MI,Italia",Lirico Giorgio Gaber,NOMADI - Live Tour,https://www.teatro.it/spettacoli/milano/lirico-giorgio-gaber/2021-2022/nomadi-in-tour,Teatro e spettacolo,"Teatro Lirico Giorgio Gaber, 14, Via Larga, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20122, Italia",45.4615135,9.1918702
Manifestazioni,20-03-22,2022-03-14,"Piazza Venticinque Aprile, Milano, MI",Eataly Milano Smeraldo,Il festival della cucina romana con cacio e pepe e carbonara,https://www.milanotoday.it/eventi/festival-cucina-romana-eataly.html,Altri eventi,"Piazza Venticinque Aprile, Brera, Municipio 9, Milano, Lombardia, 20100, Italia",45.4807992,9.1874526
Manifestazioni,14-03-22,2022-03-14,"Via Antonio Pacinotti, 4, Milano, MI",Garage Moulinski,"Prove aperte, momenti d’improvvisazione e musica dal vivo: al via lunedì 14 marzo, a Milano, il progetto “artchipel hub”",https://www.milanotoday.it/eventi/partchipel-hub.html,Altri eventi,"4, Via Antonio Pacinotti, Quartiere Campetto, Trezzano sul Naviglio, Milano, Lombardia, 20090, Italia",45.4302517,9.0598381
Auto e moto,20-03-22,2022-03-14,"Via Piemonte, 2, Milano, MI",Il Destriero Centro Commerciale,Arriva il Kia Tour Sportage: una gamma elettrificata in grado di ispirare,https://www.milanotoday.it/eventi/Kia-motorshow-sportage.html,Altri eventi,"2, Via Piemonte, Cascina Limito, Pioltello, Milano, Lombardia, 20096, Italia",45.4873092,9.3303927
Cibo e Vino,19-03-22,2022-03-14,"Via Masaccio, Milano, MI",Hotel Melià,La settimana del Gusto Lombardo tra vini pregiati e Grana Padano. Come partecipare,https://www.milanotoday.it/eventi/settimana-vino-golosaria-2022.html,Enogastronomia,"Via Masaccio, De Angeli - Monte Rosa, Portello, Municipio 8 di Milano, Milano, Lombardia, 20149, Italia",45.4795466,9.1461967
Spettacoli,15-03-22,2022-03-15,"v. Mons. Pogliani 7/a,ang. via Grandi,20090, Cesano Boscone, MI,Italia",Cristallo,Ho perso il filo - Angela Finocchiaro,https://www.teatro.it/spettacoli/cesano-boscone/cristallo/2021-2022/ho-perso-il-filo-angela-finocchiaro,Teatro e spettacolo,"20090, Italy",45.407,9.1083
,15-03-22,2022-03-15,"Via Sant'Antonio, 5, Milano, MI",Centro Pastorale Ambrosiano,Solo i migliori ce la faranno? Le sfide dei giovani di fronte alla cultura e società odierne,https://www.milanotoday.it/eventi/dibattito-giovani-2022.html,Non classificato,"5, Via Sant'Antonio, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4614519,9.1934697
Teatri,20-03-22,2022-03-15,"Via Giorgio Vasari, 15, Milano, MI",Teatro Franco Parenti,Gioele Dix porta in scena al Franco Parenti i racconti di Dino Buzzati,https://www.milanotoday.it/eventi/spettacolo-gioele-dix-franco-parenti.html,Teatro e spettacolo,"Via Giorgio Vasari, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542475,9.2073471
Spettacoli,15-03-22,2022-03-15,"Via Larga 14,20122, Milano, MI,Italia",Lirico Giorgio Gaber,Telepathy,https://www.teatro.it/spettacoli/milano/lirico-giorgio-gaber/2021-2022/francesco-tesei-telepathy,Teatro e spettacolo,"Teatro Lirico Giorgio Gaber, 14, Via Larga, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20122, Italia",45.4615135,9.1918702
Spettacoli,15-03-22,2022-03-15,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,La Dama di Picche,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2021-2022/la-dama-di-picche-regia-matthias-hartmann,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701
Mostre,31-07-22,2022-03-16,"Via Tortona, 56, Milano, MI",Mudec - Museo delle Culture,A Milano la mostra con oltre cento opere di Chagall,https://www.milanotoday.it/eventi/mostra-chagall-mudec.html,Arte e cultura,"Mudec, 56, Via Tortona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4520455,9.1613185
,18-03-22,2022-03-16,"Via Alessandro Manzoni, 56, Milano, MI",Dental Center Humanitas,Cerchi una soluzione fissa per i denti mancanti? Al Dental Center di Humanitas il 16 e il 18 marzo open days di implantologia e protesi,https://www.milanotoday.it/eventi/open-days-implantologia-protesi.html,Non classificato,"56, Via Alessandro Manzoni, Paullo, Milano, Lombardia, 20067, Italia",45.4180966,9.4000575
,16-03-22,2022-03-16,"Piazza Carlo Stuparich, 1, Milano, MI",Allianz Cloud,Ricardo Arjona in concerto il 16 a Milano,https://www.milanotoday.it/eventi/ricardo-arjona-concerto.html,Non classificato,"Piazza Carlo Stuparich, De Angeli - Monte Rosa, QT8, Municipio 8 di Milano, Milano, Lombardia, 20148, Italia",45.4830796,9.1428469
Spettacoli,16-03-22,2022-03-16,"Piazza Risorgimento 19,20066, Melzo, MI,Italia",Trivulzio,Il delitto di via dell'Orsina,https://www.teatro.it/spettacoli/melzo/trivulzio/2021-2022/il-delitto-di-via-dellorsina-laffaire-de-la-rue-de-lourcine,Teatro e spettacolo,"Piazza Risorgimento, Melzo, Milano, Lombardia, 20066, Italia",45.5003449,9.4229132
Manifestazioni,22-03-22,2022-03-17,"Corso Magenta, 61, Milano, MI",palazzo delle stelline,Olio Officina Festival torna a Milano con un'edizione dedicata alla bellezza,https://www.milanotoday.it/eventi/olio-officina-festival-2022.html,Altri eventi,"61, Corso Magenta, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4656392,9.1722471
Teatri,17-03-22,2022-03-17,"Via Lattanzio, 58, Milano, MI",Teatro Oscar,"Samuel Beckett, ""primo amore"" con Salvo Germano",https://www.milanotoday.it/eventi/samuel-beckett-primo-amore-2022.html,Teatro e spettacolo,"Teatro Oscar DeSidera, 58/A, Via Lattanzio, Umbria - Molise, Municipio 4, Milano, Lombardia, 20137, Italia",45.4523298,9.2167181
Teatri,20-03-22,2022-03-18,"Piazza Piero Carnelli, Milano, MI",Teatro Delfino,Scoop donna sapiens,https://www.milanotoday.it/eventi/teatro/scoop-donna-sapiens-giobbe-covatta-2022.html,Teatro e spettacolo,"Piazza Don Piero Carnelli, Mecenate, Municipio 4, Milano, Lombardia, 20059, Italia",45.4584915,9.2436908
Teatri,18-03-22,2022-03-18,"Via Don Luigi Sturzo, Milano, MI",Teatro comunale di Peschiera Borromeo,Lo spettacolo dedicato a Rita Levi Montalcini,https://www.milanotoday.it/eventi/spettacolo-rita-levi-montalcini.html,Teatro e spettacolo,"Via Don Luigi Sturzo, Abbiategrasso, Milano, Lombardia, 20081, Italia",45.3949433,8.9036582
Manifestazioni,31-03-22,2022-03-18,"Via Gaetano Crespi, 27, Milano, MI",Scalo Lambrate,Giornata mondiale del riciclo: all’ex scalo Lambrate un’esposizione fotografica,https://www.milanotoday.it/eventi/giornata-mondiale-del-riciclo.html,Altri eventi,"Via Gaetano Crespi, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4797262,9.2434922
Spettacoli,18-03-22,2022-03-18,"Via Varese,29,20024, Garbagnate Milanese, MI,Italia",Italia,Finché social non ci separi,https://www.teatro.it/spettacoli/garbagnate-milanese/italia/2021-2022/finche-social-non-ci-separi,Teatro e spettacolo,"Via Varese, Quadrifoglio, Santa Maria Rossa, Garbagnate Milanese, Milano, Lombardia, 20024, Italia",45.5758278,9.0778952
Manifestazioni,20-03-22,2022-03-18,"Piazza Città di Lombardia, Milano, MI",,In Piazza Città di Lombardia tre giorni dedicati al nettare di Bacco,https://www.milanotoday.it/eventi/milano-in-vino-2022.html,Altri eventi,"Piazza Città di Lombardia, GARIBALDI REPUBBLICA, Municipio 9, Milano, Lombardia, 20124, Italia",45.4867209,9.1960553
,27-03-22,2022-03-18,"Alzaia Naviglio Pavese, 16, Milano, MI",EX FORNACE GOLA,"Modulopoli, la mostra di Federico Marcoaldi",https://www.milanotoday.it/eventi/modulopoli-federico-marcoaldi-.html,Non classificato,"16, Alzaia Naviglio Pavese, Navigli, Municipio 6, Milano, Lombardia, 20143, Italia",45.4500421,9.1774094
Incontri,18-03-22,2022-03-18,"Viale Piave, 2, Milano, MI",Chiesa del Sacro Cuore di Gesù dei Frati minori cappuccini,“Musica sacrosanta” per prepararsi alla Pasqua,https://www.milanotoday.it/eventi/musica-sacrosanta-2022.html,Formazione e networking,"FilCasa Agency, 2, Viale Piave, Guastalla, Municipio 1, Milano, Lombardia, 20129, Italia",45.4684365,9.2067353
Teatri,19-03-22,2022-03-18,"Via Giorgio Vasari, 15, Milano, MI",Teatro Franco Parenti,Cenerentola per bambini a teatro è uno spettacolo imperdibile,https://www.milanotoday.it/eventi/cenerentola-per-bambini-franco-parenti.html,Teatro e spettacolo,"Via Giorgio Vasari, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542475,9.2073471
Incontri,31-12-22,2022-03-19,"Via Spilamberto, 18, Milano, MI",Parco Tre Palle,"""Ginnastica psichica"" - Milano",https://www.milanotoday.it/eventi/ginnastica-psichica-milano-2022.html,Formazione e networking,"18, Via Spilamberto, Metanopoli, Triulzo Inferiore, Triulzo, San Donato Milanese, Milano, Lombardia, 20097, Italia",45.4265483,9.2702639
Spettacoli,19-03-22,2022-03-19,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Adriana Lecouvreur,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2021-2022/adriana-lecouvreur,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701
Spettacoli,19-03-22,2022-03-19,"Via Larga 14,20122, Milano, MI,Italia",Lirico Giorgio Gaber,Fabio Concato in concerto,https://www.teatro.it/spettacoli/milano/lirico-giorgio-gaber/2021-2022/fabio-concato-in-concerto,Teatro e spettacolo,"Teatro Lirico Giorgio Gaber, 14, Via Larga, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20122, Italia",45.4615135,9.1918702
Incontri,19-03-22,2022-03-19,"Via Angelo Mosso, 7, Milano, MI",Ex Chiesetta del Parco Trotter,Continenti milanesi,https://www.milanotoday.it/eventi/continenti-milanesi-2022.html,Formazione e networking,"7, Via Angelo Mosso, Nolo, Municipio 2, Milano, Lombardia, 20127, Italia",45.495002,9.2264506
Spettacoli,19-03-22,2022-03-19,"Via dell'Allodola 5,20147, Milano, MI,Italia",La Creta,L'Errore 41,https://www.teatro.it/spettacoli/milano/la-creta/2021-2022/lerrore-41,Teatro e spettacolo,"Via dell'Allodola, Lorenteggio, Municipio 6, Milano, Lombardia, 20147, Italia",45.454862,9.1195068
Disco&Feste,19-03-22,2022-03-19,"Via Serviliano Lattuada, 14, Milano, MI",Salone 14 Yellosquare,A Milano si balla in un labirinto di stanze,https://www.milanotoday.it/eventi/serata-le-cannibale-ostello.html,Musica e vita notturna,"Via Serviliano Lattuada, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4537195,9.2035356
Spettacoli,19-03-22,2022-03-19,"Piazza S. Magno,20025, Legnano, MI,Italia",Galleria,Vittorio Sgarbi - Raffaello,https://www.teatro.it/spettacoli/legnano/galleria/2021-2022/vittorio-sgarbi-raffaello,Teatro e spettacolo,"Piazza San Magno, San Magno, Oltresempione, Legnano, Milano, Lombardia, 20025, Italia",45.5945288,8.9180098
Incontri,20-03-22,2022-03-19,"Piazzale dello Sport, 16, Milano, MI",Ippodromo di San Siro,Le iniziative gratis per famiglie e bambini all'Ippodromo,https://www.milanotoday.it/eventi/iniziative-famiglie-bambini-ippodromo.html,Formazione e networking,"Piazzale dello Sport, San Siro, Municipio 7, Milano, Lombardia, 20148, Italia",45.4804825,9.1291269
Incontri,19-03-22,2022-03-19,"Via Barona, 111, Milano, MI",Cascina battivacco,Alla scoperta della natura nella più grande oasi rurale d'Italia,https://www.milanotoday.it/eventi/oasi-rurale-ca-granda-eventi.html,Formazione e networking,"111, Via Barona, Parco dei Navigli, Municipio 6, Milano, Lombardia, 20142, Italia",45.4298704,9.1439052
,19-03-22,2022-03-19,"Corso di Porta Vittoria, 43, Milano, MI",Camera del Lavoro,Il recital del pianista Michele Di Toro,https://www.milanotoday.it/eventi/michele-di-toro.html,Non classificato,"43, Corso di Porta Vittoria, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.4624935,9.2038876
Manifestazioni,20-03-22,2022-03-20,"Piazza Sicilia, Milano, MI",Piazza Sicilia,La danza delle 12 ore: arriva a Milano con un evento sportivo open air per celebrare la primavera,https://www.milanotoday.it/eventi/danza-delle-12-ore-arriva-a-milano.html,Altri eventi,"Piazza Sicilia, Washington, Municipio 7, Milano, Lombardia, Italia",45.4644962,9.1529555
Spettacoli,20-03-22,2022-03-20,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Mine vaganti,https://www.teatro.it/spettacoli/milano/manzoni/2021-2022/mine-vaganti,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762
Spettacoli,20-03-22,2022-03-20,"Via Hermada,8,20162, Milano, MI,Italia",della Cooperativa,La molto tragica storia di Piramo e Tisbe che muoiono per amore,https://www.teatro.it/spettacoli/milano/della-cooperativa/2021-2022/la-molto-tragica-storia-di-piramo-e-tisbe-che-muoiono-per-amore,Teatro e spettacolo,"8, Via privata Hermada, Niguarda - Cà Granda, Municipio 9, Milano, Lombardia, 20162, Italia",45.5147872,9.1901457
Spettacoli,20-03-22,2022-03-20,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,La corsa dietro il vento,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-grande/2021-2022/la-corsa-dietro-il-vento-dino-buzzati-o-lincanto-del-mondo,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109
Spettacoli,20-03-22,2022-03-20,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Le sedie,https://www.teatro.it/spettacoli/milano/carcano/2021-2022/le-sedie,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297
